feature,obs_freq,null_mean,null_std,rel_risk,z_score,p_montecarlo,p_value,p_fdr,n_events,k_controls,direction
aspect|Venus|Neptune|trine,0.08550124275062138,0.08922618061309023,0.0033163306317609,0.958252859901947,-1.123210643352227,0.26865671641791045,0.26134804333430667,0.9090651220512215,6035,200,déficit
aspect|Venus|Neptune|square,0.08235294117647059,0.07851615575807784,0.0029352305775001237,1.0488661904209187,1.3071495806167495,0.21890547263681592,0.191161915267362,0.9090651220512215,6035,200,exceso
aspect|Venus|Neptune|conjunction,0.051864125932062966,0.048671913835956884,0.0024090514597718206,1.0655863278124849,1.3250908705820836,0.21890547263681592,0.18514101375269168,0.9090651220512215,6035,200,exceso
aspect|Venus|Uranus|sextile,0.07373653686826843,0.06872990886495439,0.0032232852171772334,1.072844967874924,1.553268688924326,0.10945273631840796,0.12035895729483347,0.9090651220512215,6035,200,exceso
aspect|Venus|Uranus|conjunction,0.04672742336371168,0.04372990886495443,0.0024267815034069396,1.0685460952597476,1.2351810389806677,0.22885572139303484,0.2167631343478944,0.9090651220512215,6035,200,exceso
aspect|Venus|Saturn|trine,0.0792046396023198,0.08400165700082846,0.0034008248364322015,0.9428937765065593,-1.4105452733464505,0.15920398009950248,0.15837873811036965,0.9090651220512215,6035,200,déficit
angular|Neptune|IC,0.04125932062966031,0.04476801988400994,0.0026225505505280437,0.9216248727676506,-1.3378957571068215,0.1890547263681592,0.180930420457973,0.9090651220512215,6035,200,déficit
house|Venus|6,0.08715824357912179,0.0835028997514499,0.0036746037072804567,1.043775052585625,0.9947586512334915,0.3681592039800995,0.3198536611055054,0.9207406678893085,6035,200,exceso
aspect|Moon|Jupiter|opposition,0.041425020712510356,0.04392212096106049,0.0025124450835601075,0.9431470932206585,-0.9938924694870425,0.29850746268656714,0.3202752209479957,0.9207406678893085,6035,200,déficit
angular|Pluto|ASC,0.04308202154101077,0.04581193040596518,0.0027540160219247417,0.9404105253639574,-0.9912465443997367,0.3781094527363184,0.3215652081321957,0.9207406678893085,6035,200,déficit
house|Neptune|1,0.08699254349627175,0.08322949461474732,0.003823574709576217,1.0452129248043958,0.9841703555836895,0.3283582089552239,0.3250317588330288,0.9240188572538963,6035,200,exceso
house|Pluto|5,0.08086164043082021,0.08440762220381112,0.0036914375255990804,0.9579897919120531,-0.9605964474274656,0.3681592039800995,0.33675511563676,0.9438629297424682,6035,200,déficit
house|Moon|7,0.08632974316487159,0.08312924606462305,0.0033286067656534087,1.0385002541435362,0.9615125262837353,0.3880597014925373,0.3362945302640115,0.9438629297424682,6035,200,exceso
